"strName","strCAS","Source","Type","numValue","strHyperlink","strDateAssessed","strReference","POD.type","numPOD","numBMD","BMR.Type","strCriticalEffect","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","Species","Strain","numBW","Route","Organ","Effect","tblEffect_strSex","DR.Type","strEffectPOD","intAnimalsControl","intAnimalsAffectedControl","numMeanResponseControl","numSDResponseControl","CV.Type","RfDEndpoint","UFEndpoint","row.orig","Conceptual.Model","Effect.Magnitude","PrAF.BMDL.p50","PrAF.BMDL.p95p50","PrAF.LOAEL.p50","PrAF.LOAEL.p95p50","PrAF.NOAEL.p50","PrAF.NOAEL.p95p50","PrAF.Subchronic.p50","PrAF.Subchronic.p95p50","PrAF.BW.p50","PrAF.BW.p95p50","PrAF.TKTD.p50","PrAF.TKTD.p95p50","Human.log10gsdh.approx","Human.log10gsdu.approx","Human.log10gsdh.p50","Human.log10gsdh.p95p50","Human.approx.incidence.target","PrAF.Human.approx.p50","PrAF.Human.approx.p95p50","HDM50.approx.p50","HDM50.approx.p95p50","HDMI.approx.p50","HDMI.approx.p95p50","PrRfD.approx","PrRfDText","zRfD","I95.approx.RfD","I50.approx.RfD","I05.approx.RfD","I95.approx.HQ3","I50.approx.HQ3","I05.approx.HQ3","I95.approx.HQ10","I50.approx.HQ10","I05.approx.HQ10","I95.approx.HQ0.1","I50.approx.HQ0.1","I05.approx.HQ0.1","I95.approx.HQ0.3","I50.approx.HQ0.3","I05.approx.HQ0.3","PrAF.BMDL.Var","PrAF.LOAEL.Var","PrAF.NOAEL.Var","PrAF.Subchronic.Var","PrAF.BW.Var","PrAF.TKTD.Var","PrAF.Human.approx.Var","PrAF.BMDL.pct","PrAF.LOAEL.pct","PrAF.NOAEL.pct","PrAF.Subchronic.pct","PrAF.BW.pct","PrAF.TKTD.pct","PrAF.Human.approx.pct","HDMI.mc.p50","HDMI.mc.p05","HDMI.mc.p95"
"Pyrasulfotole",365400119,"OPP","Chronic RfD (mg/kg/day)",0.01,"http://www.epa.gov/opp00001/chem_search/reg_actions/registration/fs_PC-000692_01-Aug-07.pdf","8/1/2007","Wason, S. (2006) 6-Month Toxicity, Chronic Toxicity and Carcinogenicity Study of AE 0317309 in the Wistar Rat by Dietary Administration. Project Number: SA/02453, K04/004, K03/046. Unpublished study prepared by Bayer Cropscience. 3775 p.  MRID 46801910","NOAEL",1,NA,NA,"corneal opacity, neovascularization of the cornea, inflammation of the cornea, regenerative corneal hyperplasia, corneal atrophy, and/or retinal atrophy (both sexes); hepatocellular hypertrophy along with increased serum cholesterol (males)",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","eyes/ocular","nonneoplastic histopathology","Both","","regenerative corneal hyperplasia, corneal atrophy, and/or retinal atrophy (both sexes)",NA,NA,NA,NA,"",0.01,100,1237,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.922238668444125,7.09987536421964,0.0952148009732234,11.5505875985765,0.00824328634025142,"Probabilistic RfD of 0.00824 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'regenerative corneal hyperplasia, corneal atrophy, and/or retinal atrophy (both sexes) (eyes/ocular effect: nonneoplastic histopathology)'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.4708356703772e-14,6.74888687683745e-05,1.33393066331031e-12,0,0.00112441195485141,2.1967471851429e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.143413653044231,0.00990972816745399,1.41051015101575
"Pyrasulfotole",365400119,"OPP","Chronic RfD (mg/kg/day)",0.01,"http://www.epa.gov/opp00001/chem_search/reg_actions/registration/fs_PC-000692_01-Aug-07.pdf","8/1/2007","Wason, S. (2006) 6-Month Toxicity, Chronic Toxicity and Carcinogenicity Study of AE 0317309 in the Wistar Rat by Dietary Administration. Project Number: SA/02453, K04/004, K03/046. Unpublished study prepared by Bayer Cropscience. 3775 p.  MRID 46801910","NOAEL",1,NA,NA,"corneal opacity, neovascularization of the cornea, inflammation of the cornea, regenerative corneal hyperplasia, corneal atrophy, and/or retinal atrophy (both sexes); hepatocellular hypertrophy along with increased serum cholesterol (males)",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","liver","nonneoplastic histopathology","M","","hepatocellular hypertrophy",NA,NA,NA,NA,"",0.01,100,1238,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.922238668444125,7.09987536421964,0.0952148009732234,11.5505875985765,0.00824328634025142,"Probabilistic RfD of 0.00824 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'hepatocellular hypertrophy (liver effect: nonneoplastic histopathology)'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.4708356703772e-14,6.74888687683745e-05,1.33393066331031e-12,0,0.00112441195485141,2.1967471851429e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.143413653044231,0.00990972816745399,1.41051015101575
"Pyrasulfotole",365400119,"OPP","Chronic RfD (mg/kg/day)",0.01,"http://www.epa.gov/opp00001/chem_search/reg_actions/registration/fs_PC-000692_01-Aug-07.pdf","8/1/2007","Wason, S. (2006) 6-Month Toxicity, Chronic Toxicity and Carcinogenicity Study of AE 0317309 in the Wistar Rat by Dietary Administration. Project Number: SA/02453, K04/004, K03/046. Unpublished study prepared by Bayer Cropscience. 3775 p.  MRID 46801910","NOAEL",1,NA,NA,"corneal opacity, neovascularization of the cornea, inflammation of the cornea, regenerative corneal hyperplasia, corneal atrophy, and/or retinal atrophy (both sexes); hepatocellular hypertrophy along with increased serum cholesterol (males)",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","liver","clinical chemistry","M","","increased serum cholesterol (males)",NA,NA,NA,NA,"",0.01,100,1239,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.61482577896275,6.75037026966445,0.0634765339821489,11.0949120450158,0.0057212291295869,"Probabilistic RfD of 0.00572 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased serum cholesterol (males) (liver effect: clinical chemistry)' of magnitude 5% RD or greater.",-1.26318160645152,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025011,0,0.538531134803332,0.0313926939917936,4.95072524454692e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.0958046217401861,0.00685637987958587,0.90017871934483
"Pyrazon",1698608,"OPP","Chronic RfD (mg/kg/day)",0.18,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/red_PC-069601_1-Sep-05.pdf","9/1/2005","Mellert, W. (1993) Report: Study of the Oral Toxicity of Chloridazon (Pyrazon) in Wistar Rats Dietary Administration for 25 Months: Lab Project Number: 71S0174/88010: 93/10819. Unpublished study prepared by BASF Aktiengesellschaft. 1383 p.  MRID 42903404","NOAEL",18,NA,NA,"Decreased body weight and weight gain",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","systemic","body weight","F","","body weight",NA,NA,NA,NA,"",0.18,100,1240,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,11.0668640213295,6.75037026966445,1.14257761167868,11.0949120450158,0.102982124332564,"Probabilistic RfD of 0.103 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: body weight' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901024904,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778766e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,1.72448319132335,0.123414837832546,16.2032169482069
"Pyrene",129000,"IRIS","RfD (mg/kg/day)",0.03,"http://www.epa.gov/iris/subst/0445.htm","7/1/1993","U.S. EPA. 1989. Mouse Oral Subchronic Toxicity of Pyrene. Study conducted by Toxicity Research Laboratories, Muskegon, MI for the Office of Solid Waste, Washington, DC.","NOAEL",75,NA,NA,"Kidney effects (renal tubular pathology, decreased kidney weights)",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","kidneys","nonneoplastic histopathology","M","Dichotomous","renal tubular pathology",20,4,NA,NA,"",0.09,1000,1241,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,18.2713397769437,11.1312149501647,1.88639019366952,16.7742536163976,0.112457474222608,"Probabilistic RfD of 0.112 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'renal tubular pathology (kidneys effect: nonneoplastic histopathology)'.",-1.77479572365898,0.00627660739001783,2.6112096681182e-08,0,0.0511579432439293,7.87200161528774e-06,0,0.278656883244271,0.00101945723611329,0,1.60736121469195e-05,3.05283524788433e-15,0,0.000359152010894594,1.21890125568145e-11,0,0,0,2.59029039398023,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.325760125264251,0.241690946098261,0.0110494060519046,0.151788326735718,0.269711195849865,2.79620415094316,0.138774245500162,41.6325584925807
"Pyrene",129000,"IRIS","RfD (mg/kg/day)",0.03,"http://www.epa.gov/iris/subst/0445.htm","7/1/1993","U.S. EPA. 1989. Mouse Oral Subchronic Toxicity of Pyrene. Study conducted by Toxicity Research Laboratories, Muskegon, MI for the Office of Solid Waste, Washington, DC.","NOAEL",75,NA,NA,"Kidney effects (renal tubular pathology, decreased kidney weights)",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","kidneys","nonneoplastic histopathology","F","Dichotomous","renal tubular pathology",20,2,NA,NA,"",0.09,1000,1242,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,18.2713397769437,11.1312149501647,1.88639019366952,16.7742536163976,0.112457474222608,"Probabilistic RfD of 0.112 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'renal tubular pathology (kidneys effect: nonneoplastic histopathology)'.",-1.77479572365898,0.00627660739001783,2.6112096681182e-08,0,0.0511579432439293,7.87200161528774e-06,0,0.278656883244271,0.00101945723611329,0,1.60736121469195e-05,3.05283524788433e-15,0,0.000359152010894594,1.21890125568145e-11,0,0,0,2.59029039398023,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.325760125264251,0.241690946098261,0.0110494060519046,0.151788326735718,0.269711195849865,2.79620415094316,0.138774245500162,41.6325584925807
"Pyrene",129000,"IRIS","RfD (mg/kg/day)",0.03,"http://www.epa.gov/iris/subst/0445.htm","7/1/1993","U.S. EPA. 1989. Mouse Oral Subchronic Toxicity of Pyrene. Study conducted by Toxicity Research Laboratories, Muskegon, MI for the Office of Solid Waste, Washington, DC.","NOAEL",75,NA,NA,"Kidney effects (renal tubular pathology, decreased kidney weights)",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","kidneys","organ weight","Both","Continuous","decreased kidney weights",NA,NA,NA,NA,"",0.09,1000,1243,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,12.1808931846292,10.6853681350646,1.25759346244635,16.1997050571683,0.077630639447344,"Probabilistic RfD of 0.0776 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased kidney weights (kidneys effect: organ weight)' of magnitude 5% RD or greater.",-1.55753295316543,0.0134582743013889,2.47605227395695e-07,0,0.091959734449662,4.75808794591545e-05,0,0.406197302549658,0.0038025967579232,0,4.92000935478001e-05,7.49892413587002e-14,0,0.000928455251608058,1.90456054291687e-10,0,0,0,2.3949497183834,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.308779296143393,0.247777967660671,0.0113276869473024,0.155611137778821,0.276503911469812,1.86642551879939,0.095576482894838,26.7570427628541
"Pyrethrins",8003347,"OPP","Chronic RfD (mg/kg/day)",0.044,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/red_PC-069001_7-Jun-06.pdf","6/7/2006","Goldenthal, E.I. (1990).  Evaluation of Pyrethrum Extract in a Two Year Dietary Toxicity and Oncogenicity Study in Rats.  Laboratory Project ID: 556-011. Unpublished study by Pyrethrin joint Venture/Chemical Specialties Manufacturers Association, Washington, DC.  MRID 41559501","NOAEL",4.37,NA,NA,"increased incidence of thyroid follicular cell hyperplasia",100,10,10,1,1,1,NA,"Rat","CD",NA,"Oral diet","thyroid","nonneoplastic histopathology","M","Dichotomous","thyroid follicular cell hyperplasia",120,2,NA,NA,"",0.044,100,1244,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,4.03018298110083,7.09987536421964,0.416088680252986,11.5505875985765,0.0360231613068987,"Probabilistic RfD of 0.036 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'thyroid follicular cell hyperplasia (thyroid effect: nonneoplastic histopathology)'.",-1.51038224509266,0.0147172423604895,1.84474505984712e-06,0,0.0932234937315168,0.000230389215047503,0,0.399639649237978,0.0116310799082743,2.8252461961592e-14,6.87785641917044e-05,1.40212926061974e-12,0,0.00114265142423362,2.29153575485708e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.626717663803291,0.0433055120917739,6.16392935993884
"Pyridaben",96489713,"OPP","Chronic RfD (mg/kg/day)",0.005,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2010-0214-0004","5/21/2010","MRID 42680135 (1991); MRID 42680134 (1990)","LOAEL",0.5,NA,NA,"Increased incidence of ptyalism, emesis and soft stool;

Decreased body weight gain in females",100,10,10,1,1,1,NA,"Dog","",NA,"","systemic","clinical signs","Both","","clinical signs",NA,NA,NA,NA,"",0.005,100,1245,"Quantal-Deterministic","ED50",1,1,1,3,0.222222222222222,5,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.33190126110758,9.37546754118559,0.137509646723327,14.5071056619386,0.00947877887758843,"Probabilistic RfD of 0.00948 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: clinical signs'.",-2.03820670075393,0.00253724902030088,5.2677479519443e-09,0,0.0242071647320497,2.150070262299e-06,0,0.162631615170243,0.000385744453415368,0,4.89707042398672e-06,0,0,0.000124594439834786,1.7583301778735e-12,0,0,1.20694896081258,2.59029039398023,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0.168716942799693,0.362091430893258,0,0.000683195049432417,0.168716942799693,0.299791488457923,0.204934125051449,0.0115910202313328,2.60285068254208
"Pyridaben",96489713,"OPP","Chronic RfD (mg/kg/day)",0.005,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2010-0214-0004","5/21/2010","MRID 42680135 (1991); MRID 42680134 (1990)","LOAEL",0.5,NA,NA,"Increased incidence of ptyalism, emesis and soft stool;

Decreased body weight gain in females",100,10,10,1,1,1,NA,"Dog","",NA,"","systemic","body weight","F","","body weight",NA,NA,NA,NA,"",0.005,100,1246,"Continuous","5% RD",1,1,1,3,0.333333333333333,4.7,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.887934174071718,8.97122795914198,0.0916730978155513,13.983367886784,0.0065558668382167,"Probabilistic RfD of 0.00656 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: body weight' of magnitude 5% RD or greater.",-1.81378840642334,0.00571671037475571,5.58851894073215e-08,0,0.0460563772838144,1.45169776442992e-05,0,0.254726064960503,0.00160225289369306,0,1.56631733920045e-05,8.93640627891613e-15,0,0.00033716312705795,3.07683892465163e-11,0,0,1.20694896081258,2.3949497183834,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0.173453306686642,0.344183525144399,0,0.00070237427533693,0.173453306686642,0.308207487206979,0.136833481699928,0.00799832952670939,1.66858290130576
"Pyridalyl",179101816,"OPP","Chronic RfD (mg/kg/day)",0.034,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2004-0306-0002","8/26/2004","MRID 45685227","NOAEL",3.4,NA,NA,"decreased body weights, weight gain, and food efficiency",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral diet","systemic","body weight","M","","body weight",NA,NA,NA,NA,"",0.034,100,1247,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,2.09040764847335,6.75037026966445,0.215820215539306,11.0949120450158,0.0194521790405955,"Probabilistic RfD of 0.0195 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: body weight' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025011,0,0.538531134803332,0.0313926939917936,4.95072524454692e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124855e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.325735713916633,0.0233116915905919,3.06060764577242
"Pyridate",55512339,"OPP","Chronic RfD (mg/kg/day)",0.11,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,55512-33-9","","","NOAEL",10.8,NA,NA,"decreased body weight gains",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"","systemic","body weight","Both","","body weight",NA,NA,NA,NA,"",0.11,100,1248,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,6.6401184127977,6.75037026966445,0.685546567007208,11.0949120450158,0.0617892745995386,"Probabilistic RfD of 0.0618 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: body weight' of magnitude 5% RD or greater.",-1.25063981755179,0.0290866163068707,1.32898123357709e-05,0,0.15556586545642,0.00105115835182411,0,0.546157526419639,0.0327442279866127,6.66726640298518e-11,0.000193394183233637,2.69055140070514e-11,0,0.002713722415019,2.74815905125099e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,1.03468991479401,0.0740489026995273,9.72193016892416
"Pyridine",110861,"IRIS","RfD (mg/kg/day)",0.001,"http://www.epa.gov/iris/subst/0261.htm","6/1/1989","U.S. EPA. 1986. Pyridine. 90-Day subchronic oral toxicity in rats. Sponsored by Office of Solid Waste, Washington, DC.","NOAEL",1,NA,NA,"Increased liver Weight",1000,10,10,10,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","liver","organ weight","F","Continuous","increased liver weight (liver-to-body weight ratio)",4,NA,3.042,0.232,"SD",0.001,1000,1249,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.307412889481375,10.5882009860242,0.0317382669910745,16.0743852283499,0.00197446226031081,"Probabilistic RfD of 0.00197 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased liver weight (liver-to-body weight ratio) (liver effect: organ weight)' of magnitude 5% RD or greater.",-2.0477690089252,0.00227845960567224,2.1967471851429e-09,0,0.022629539113341,1.05235054750723e-06,0,0.157103328128282,0.00022439545066462,0,3.96904125065305e-06,0,0,0.00010628990332031,6.14158399870927e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,0.047114681949015,0.00242965793413699,0.669737566964186
"Pyrimethanil",53112280,"OPP","Chronic RfD (mg/kg/day)",0.17,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2008-0609-0005","7/17/2008","MRID 43301612-3 (1993)","NOAEL",17,NA,NA,"decreased bodyweight gains, increased serum cholesterol and GGT, increased relative liver/body-weight ratios, and necropsy and histopathological findings in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","liver","organ weight","Both","","increased relative liver/body-weight ratios",NA,NA,NA,NA,"",0.17,100,1250,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,10.4520382423668,6.75037026966445,1.07910107769653,11.0949120450158,0.0972608952029774,"Probabilistic RfD of 0.0973 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased relative liver/body-weight ratios (liver effect: organ weight)' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025012,0,0.538531134803332,0.0313926939917936,4.95072524454694e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124855e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,1.62867856958316,0.11655845795296,15.3030382288621
"Pyrimethanil",53112280,"OPP","Chronic RfD (mg/kg/day)",0.17,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2008-0609-0005","7/17/2008","MRID 43301612-3 (1993)","NOAEL",17,NA,NA,"decreased bodyweight gains, increased serum cholesterol and GGT, increased relative liver/body-weight ratios, and necropsy and histopathological findings in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","liver","nonneoplastic histopathology","Both","","necropsy and histopathological findings in the liver",NA,NA,NA,NA,"",0.17,100,1251,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,15.6780573635501,7.09987536421964,1.6186516165448,11.5505875985765,0.140135867784274,"Probabilistic RfD of 0.14 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'necropsy and histopathological findings in the liver (liver effect: nonneoplastic histopathology)'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.4708356703772e-14,6.74888687683746e-05,1.33393066331031e-12,0,0.00112441195485141,2.1967471851429e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,2.43803210175193,0.168465378846718,23.9786725672678
"Pyrimethanil",53112280,"OPP","Chronic RfD (mg/kg/day)",0.17,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2008-0609-0005","7/17/2008","MRID 43301612-3 (1993)","NOAEL",17,NA,NA,"decreased bodyweight gains, increased serum cholesterol and GGT, increased relative liver/body-weight ratios, and necropsy and histopathological findings in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","liver","clinical chemistry","Both","","increased serum cholesterol and GGT",NA,NA,NA,NA,"",0.17,100,1252,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,10.4520382423668,6.75037026966445,1.07910107769653,11.0949120450158,0.0972608952029774,"Probabilistic RfD of 0.0973 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased serum cholesterol and GGT (liver effect: clinical chemistry)' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025012,0,0.538531134803332,0.0313926939917936,4.95072524454694e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124855e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,1.62867856958316,0.11655845795296,15.3030382288621
